ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7,source_file,PaymentReceived,ReceivedDate,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,RegularityOfPayment,PeriodForHoursWorked,DonationSource,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Appg,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,IsSoleOwner,Location,PropertyDescription,PropertyOwnerDetails,RentalIncomeDetails,RentalIncomeStartDate,RentalIncomeEndDate,NumberOfProperties,IsLand,IsAnyRentalIncomePaidToAnotherPerson,Country,LandUse,PropertyType,ShareholdingThreshold,RegistrableDate,OrganisationName,OrganisationDescription,HeldOnBehalfOf,ManagedBy,AroseOn,Description,MiscellaneousInterestType,Year
8130,"Massive Attack Live Ltd - £5,000.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5102,Carla Denyer,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8130,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Massive Attack Live Ltd,"Suite 2C, Brosnan House, 175 Darkes Lane, Potters Bar EN6 1BW",Company,Massive Attack Live Ltd,,8880969,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8241,"Vanessa Welling - £8,500.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5198,Chris Coghlan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8241,,,,,,,PublishedInterest-Category_2.csv,,,Cash,To support campaigning.,8500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Vanessa Welling,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237,"Bob Vance - £6,500.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5198,Chris Coghlan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8237,,,,,,,PublishedInterest-Category_2.csv,,,Cash,To support campaigning,6500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Bob Vance,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8310,"GMB Southern Region - £8,000.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5173,Alex Baker,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8310,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,8000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,GMB Southern Region,"205 Hook Road, Chessington KT9 1EA",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312,"UNISON General Fund - £2,000.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5173,Alex Baker,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8312,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,UNISON General Fund,"UNISON Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6471,"Community Union - £2,000.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5159,Mr Connor Rand,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6471,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Community Union,"465c Caledonian Road, London N79GX",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8184,"Michael Taylor - £70,000.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5102,Carla Denyer,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8184,,,,,,,PublishedInterest-Category_2.csv,,,Cash,Shared with Adrian Ramsay MP. The national Green Party received a donation to cover the costs of the Party employing PA administrative support for the Party's two Co-Leaders.,70000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,FALSE,Michael Taylor,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7675,"Split Second Research - £6,919.64",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5087,Tom Collins,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7675,,,,,,,PublishedInterest-Category_2.csv,,,InKind,for online market research,6919.64,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Split Second Research,"30 New Street, Worcester WR1 2DP",Company,Split Second Research,,9455069,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7213,"Alastair Ryan - £10,000.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,632,Mr Douglas Alexander,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7213,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Alastair Ryan,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7286,"Simon Atrill - £2,500.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,4320,Robert Jenrick,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7286,,,,,,,PublishedInterest-Category_2.csv,,11/07/2024,Cash,,2500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),11/07/2024,,TRUE,Simon Atrill,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7288,"Joseph Jack Davidson - £20,000.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,4320,Robert Jenrick,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7288,,,,,,,PublishedInterest-Category_2.csv,,16/07/2024,Cash,,20000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),16/07/2024,,TRUE,Joseph Jack Davidson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307,"Mike Scholey - £2,000.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5299,Monica Harding,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7307,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Mike Scholey,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7330,"Labour Together Limited - £10,000.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5065,Rachel Taylor,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7330,,,,,,,PublishedInterest-Category_2.csv,,,Cash,Election expenses,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together Limited,"Langley House, Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,ASLEF - £650.00,,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5038,Anneliese Midgley,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7440,,,,,,,PublishedInterest-Category_2.csv,,11/06/2024,Cash,,650,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),11/06/2024,,TRUE,ASLEF,"75-77 St John Street, London EC1 4NN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,"Political Lobbying and Media Relations Limited - £7,500.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5098,Dr Marie Tidball,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8116,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,7500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Political Lobbying and Media Relations Limited,"Chandler & Georges, 75 Weston Hill, London SE19 1TX",Company,Political Lobbying and Media Relations Limited,,5723942,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,"Labour Together Limited - £10,000.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5251,Martin Rhodes,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7150,,,,,,,PublishedInterest-Category_2.csv,,,Cash,to support my election campaign in Glasgow North,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together Limited,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156,"Unite the Union - £5,000.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5251,Martin Rhodes,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7156,,,,,,,PublishedInterest-Category_2.csv,,,Cash,to support my election campaign in Glasgow North,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unite the Union,"128 Theobalds Road, London WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7456,"RMT - £3,000.00",,25/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,4831,Ian Byrne,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7456,,,,,,,PublishedInterest-Category_2.csv,,06/06/2024,Cash,to support my campaign,3000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),06/06/2024,,TRUE,RMT,"RMT, Unity House, 39 Chalton Street, London NW1 1JD",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7505,"RMT Trade Union - £5,000.00",,25/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,4493,Richard Burgon,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7505,,,,,,,PublishedInterest-Category_2.csv,,,Cash,donation towards General Election campaigning costs,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,RMT Trade Union,"Unity House, 39 Chalton Street, London NW1 1JD",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6630,"UNISON South East - £2,000.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5222,Tom Rutland,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6630,,,,,,,PublishedInterest-Category_2.csv,,31/05/2024,Cash,,2000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),31/05/2024,,TRUE,UNISON South East,"179 Preston Road, Brighton BN1 6AG",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113,"Unison General Fund - £5,500.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5098,Dr Marie Tidball,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8113,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unison General Fund,"130 Euston Road, London NW1 2AY",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8289,"Unison - £2,840.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5087,Tom Collins,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8289,,,,,,,PublishedInterest-Category_2.csv,,,InKind,use of small office room (at zero cost),2840,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unison,"30 Loves Grove, Worcester WR1 3BU",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8274,"Roderick Bransgrove - £3,200.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,4475,Suella Braverman,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8274,,,,,,,PublishedInterest-Category_2.csv,,,Cash,for my general election campaign,3200,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Roderick Bransgrove,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,"Ray Hanslip - £2,000.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,4475,Suella Braverman,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8275,,,,,,,PublishedInterest-Category_2.csv,,,Cash,for my general election campaign,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Ray Hanslip,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7558,"UNITE the Union - £5,000.00",,26/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,4824,Kim Johnson,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7558,,,,,,,PublishedInterest-Category_2.csv,,11/06/2024,Cash,for general election campaign funding,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),11/06/2024,,TRUE,UNITE the Union,"30 Jennens Road, Birmingham B7 4EH",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7562,"Fishers Services Limited - £5,000.00",,26/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,4765,Wendy Chamberlain,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7562,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Fishers Services Limited,"Edenfields, Cupar Trading Estate, Cupar  KY15 4SX",Company,Fishers Services Limited,,SC067627,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7685,"Alan Culver - £1,500.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5304,Dr Danny Chambers,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7685,,,,,,,PublishedInterest-Category_2.csv,,,Cash,for my general election fund,1500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Alan Culver,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7687,"Paul Greenwood - £1,369.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5304,Dr Danny Chambers,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7687,,,,,,,PublishedInterest-Category_2.csv,,,InKind,payment for venue and food for an event to get new people involved with general election campaign,1369,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Paul Greenwood,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7688,"Paul Greenwood - £2,589.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5304,Dr Danny Chambers,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7688,,,,,,,PublishedInterest-Category_2.csv,,,InKind,hired of a venue and provision of food and drink for the launch of our fundraising club,2589,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Paul Greenwood,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7465,"Eleanor Hanson - £6,000.00",,25/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5312,Sadik Al-Hassan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7465,,,,,,,PublishedInterest-Category_2.csv,,,Cash,contribution to North Somerset Labour Party General Election campaign,6000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Eleanor Hanson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7754,"UNITE - £10,000.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5359,Neil Duncan-Jordan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7754,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,UNITE,"128 Theobalds Road, London WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7836,"Adrian Binks - £5,000.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5267,Yuan Yang,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7836,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Adrian Binks,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7835,"Charles Thompson - £2,000.00",,29/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5267,Yuan Yang,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7835,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Charles Thompson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132,"Simenon Honore - £2,500.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5102,Carla Denyer,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8132,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Simenon Honore,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,"George Sawday - £3,000.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5102,Carla Denyer,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8249,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,3000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,George Sawday,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8179,"Mark Petterson - £2,500.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5198,Chris Coghlan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8179,,,,,,,PublishedInterest-Category_2.csv,,,Cash,To support campaigning,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Mark Petterson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314,"David Kogan - £2,150.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5173,Alex Baker,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8314,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2150,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,David Kogan,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7573,"Patrick H Foster - £2,400.00",,26/07/2024,30/07/2024,27/09/2024,Donations and other support (including loans) for activities as an MP,4765,Wendy Chamberlain,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7573,,,,,,,PublishedInterest-Category_2.csv,,,Cash,paid in 12 monthly £200 instalments between November 2023 and October 2024,2400,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Patrick H Foster,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6458,"Union of Shop, Distributive and Allied Workers - £3,000.00",,30/07/2024,30/07/2024,,Donations and other support (including loans) for activities as an MP,5242,Michael Wheeler,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6458,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,3000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,"Union of Shop, Distributive and Allied Workers","Voyager Building, 2 Furness Quay, Salford Quays M50 3XZ",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
